variant_key,variant_label,test_id,subject,predicted_experts,first_relevant_rank,full_system_first_relevant_rank,rank_delta_vs_full_system,outcome_vs_full_system,top1_hit,top3_hit,top5_hit,precision_at_3,reciprocal_rank
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T017,Need an expert on Humanitarian intervention and post-conflict reconstruction,Dr Althea-Maria Rivas | Dr Sarah Njeri | Dr Mujge Kucukkeles | Dr Tania Kaiser | Professor Christopher Cramer,1,1,0,tie,1,1,1,0.6667,1.0
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T018,Need an expert on Refugee protection and livelihoods and housing,Dr Anna Lindley | Dr Paolo Novak | Professor Laura Hammond | Dr Tania Kaiser | Dr Olivia Lwabukuna,1,1,0,tie,1,1,1,0.6667,1.0
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T019,Need an expert on Political economy and Peace,Professor Jonathan Goodhand | Dr Sonali Deraniyagala | Dr Folahanmi Aina | Dr Althea-Maria Rivas | Professor Christopher Cramer,3,3,0,tie,0,1,1,0.3333,0.3333
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T020,Need an expert on Political ecology and Sustainability and green transformations,Dr Giuseppina Siciliano | Dr Risa Morimoto | Professor Thoko Kaime | Dr Yannis Dafermos | Dr Chandni Dwarkasing,1,1,0,tie,1,1,1,0.6667,1.0
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T021,Need an expert on Climate change mitigation and Energy geographies,Dr Giuseppina Siciliano | Dr Jon Phillips | Dr Risa Morimoto,1,1,0,tie,1,1,1,0.6667,1.0
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T022,Need an expert on Socioecological harm and Political Ecology,Dr Lisa Tilley | Dr Giuseppina Siciliano,1,1,0,tie,1,1,1,0.3333,1.0
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T023,Need an expert on International Political Economy and Development Economics,Dr Sonali Deraniyagala | Dr Lorena Lombardozzi | Professor Mushtaq Khan | Professor Ha-Joon Chang | Dr Fernando Rugitsky,2,2,0,tie,0,1,1,0.3333,0.5
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T024,Need an expert on Class relations and its co-constitution with other social relations such as caste and gender,Dr Manish Maskara,1,1,0,tie,1,1,1,0.3333,1.0
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T025,Need an expert on Institutions and international institutions,Dr Miguel Nino-Zarazua | Dr Subir Sinha,2,2,0,tie,0,1,1,0.3333,0.5
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T026,Need an expert on Forced migration and protracted refugee situations,Dr Paolo Novak | Professor Laura Hammond | Dr Anna Lindley | Dr Althea-Maria Rivas | Dr Tania Kaiser,2,2,0,tie,0,1,1,0.3333,0.5
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T027,Need an expert on Labour and Agrarian change,Professor Carlos Oya | Professor Christopher Cramer | Dr Lorena Lombardozzi | Professor Dzodzi Tsikata,1,1,0,tie,1,1,1,0.3333,1.0
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T028,Need an expert on Africa and Ghana,Professor Dzodzi Tsikata | Professor Michael Jennings | Dr Seraphin Kamdem | Professor Carlos Oya,1,1,0,tie,1,1,1,0.3333,1.0
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T029,Need an expert on Armed conflict & violence and War economies,Professor Jonathan Goodhand | Dr Althea-Maria Rivas | Professor Christopher Cramer,1,1,0,tie,1,1,1,0.6667,1.0
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T030,Need an expert on Laura Hammond is an anthropologist (Ph and D University of Wisconsin-Madison,Dr Laura-Stella Enonchong | Dr Giuseppina Siciliano | Professor Laura Hammond,3,3,0,tie,0,1,1,0.3333,0.3333
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T031,Need an expert on Development in Africa and NGOs,Professor Michael Jennings | Dr Althea-Maria Rivas | Dr Miguel Nino-Zarazua,1,1,0,tie,1,1,1,0.3333,1.0
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T032,Need an expert on Politics of development and Bangladesh,Professor Naomi Hossain | Dr Althea-Maria Rivas,1,1,0,tie,1,1,1,0.3333,1.0
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T033,Need an expert on Conflict and Security,Dr Althea-Maria Rivas | Professor Zoë Marriage | Dr Folahanmi Aina,2,2,0,tie,0,1,1,0.6667,0.5
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T034,Need an expert on Structural Change and International Trade,Dr Lorena Lombardozzi | Dr Sonali Deraniyagala | Dr Arnaud Persenda | Professor Antonio Andreoni | Dr Anisa Muzaffar,3,3,0,tie,0,1,1,0.3333,0.3333
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T035,Need an expert on Political economy and Food policy,Dr Lorena Lombardozzi | Dr Sara Stevano | Dr Arnold Fang | Dr Annabel de Frece | Professor Christopher Cramer,3,3,0,tie,0,1,1,0.3333,0.3333
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T036,Need an expert on Venture Capital investment in Africa and Startups development,Dr Carl Adams Kopati Gbali | Professor Michael Jennings | Professor Victor Murinde | Dr Jonathan Bashi Rudahindwa,1,1,0,tie,1,1,1,0.3333,1.0
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T037,Need an expert on Ecological economics and Classical theories of production,Dr Risa Morimoto | Dr Yannis Dafermos | Dr Chandni Dwarkasing | Dr Hannah Bargawi,3,3,0,tie,0,1,1,0.3333,0.3333
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T038,Need an expert on China and globalisation and Industrialisation,Professor Laixiang Sun | Dr Dic Lo,2,2,0,tie,0,1,1,0.3333,0.5
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T039,Need an expert on Applied financial econometrics and Climate finance,Dr Yannis Dafermos | Dr Risa Morimoto | Professor Ulrich Volz | Dr Dieter Wang | Dr Jonathan Acosta Smith,4,4,0,tie,0,0,1,0.0,0.25
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T040,Need an expert on Economic development and Macroeconomic and social policies,Dr Miguel Nino-Zarazua | Dr Sonali Deraniyagala | Dr Hannah Bargawi | Dr Fernando Rugitsky | Dr Lorena Lombardozzi,3,3,0,tie,0,1,1,0.3333,0.3333
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T041,Need an expert on Banking and Financial Intermediation,Professor Ulrich Volz | Professor Daniela Gabor | Dr Yannis Dafermos | Dr Jonathan Acosta Smith | Dr Dieter Wang,4,4,0,tie,0,0,1,0.0,0.25
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T042,Need an expert on Just transition and Sustainable development,Dr Linnit Pessoa | Dr Giuseppina Siciliano | Dr Risa Morimoto | Dr Arnaud Persenda | Dr Lorena Lombardozzi,1,1,0,tie,1,1,1,0.3333,1.0
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T043,Need an expert on Social protection and welfare institutions in the global south and Informality and labour market policies,Dr Miguel Nino-Zarazua | Dr Jonathan Di John,1,1,0,tie,1,1,1,0.3333,1.0
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T044,Need an expert on Middle East and Indebtedness,Dr Randa Alami | Dr Seyed Ali Alavi | Mr Ian D Edge | Professor Massoud Karshenas,1,1,0,tie,1,1,1,0.3333,1.0
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T045,Need an expert on Environmental economics and Development economics,Dr Giuseppina Siciliano | Dr Risa Morimoto | Dr Dieter Wang,1,1,0,tie,1,1,1,0.6667,1.0
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T046,Need an expert on Social reproduction and Intersecting or co-constituted inequalities,Dr Sara Stevano | Dr Miguel Nino-Zarazua | Dr Lorena Lombardozzi | Professor Alessandra Mezzadri | Dr Hannah Bargawi,1,1,0,tie,1,1,1,0.6667,1.0
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T047,Need an expert on Financial Inclusion and Over-Indebtedness,Dr Randa Alami | Dr Miguel Nino-Zarazua | Professor Ulrich Volz | Dr Sonali Deraniyagala | Dr Thereza Balliester Reis,1,1,0,tie,1,1,1,0.6667,1.0
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T048,Need an expert on Financial macroeconomics and Climate finance,Dr Yannis Dafermos | Professor Daniela Gabor | Dr Risa Morimoto | Dr Jonathan Acosta Smith | Dr Dieter Wang,1,1,0,tie,1,1,1,0.3333,1.0
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T049,Need an expert on Sustainable structural transformation and Industrial policy,Professor Antonio Andreoni | Dr Lorena Lombardozzi | Professor Simon Roberts | Dr Arnaud Persenda | Dr Anisa Muzaffar,1,1,0,tie,1,1,1,0.3333,1.0
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T050,Need an expert on South Africa and Heterodox Economics,Dr Miguel Nino-Zarazua | Dr Sonali Deraniyagala | Professor Ben Fine,1,1,0,tie,1,1,1,0.6667,1.0
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T051,Need an expert on Political economy and Institutions and organizations,Professor Christos Pitelis | Professor Ha-Joon Chang | Professor Mushtaq Khan,1,1,0,tie,1,1,1,0.3333,1.0
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T052,Need an expert on Principal Investigator and Trajectories of Infrastructure Financing,Professor Ciaran Driver | Professor Elisa Van Waeyenberge,2,2,0,tie,0,1,1,0.3333,0.5
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T053,Need an expert on Industrial policy and Trade policy,Dr Sonali Deraniyagala | Professor Antonio Andreoni | Professor Ha-Joon Chang,3,3,0,tie,0,1,1,0.3333,0.3333
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T054,Need an expert on Gender and Employment and Wage Setting Institutions and Inequality,Dr Hannah Bargawi | Dr Randa Alami | Dr Miguel Nino-Zarazua | Professor Massoud Karshenas,2,2,0,tie,0,1,1,0.6667,0.5
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T055,Need an expert on Sustainable structural transformation and Food systems transformation,Dr Giuseppina Siciliano | Dr Lorena Lombardozzi | Professor Simon Roberts | Professor Antonio Andreoni,2,2,0,tie,0,1,1,0.6667,0.5
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T056,Need an expert on International Finance and Open Economy Macroeconomics,Dr Yannis Dafermos | Dr Sonali Deraniyagala | Professor Daniela Gabor | Professor Ulrich Volz | Dr Jonathan Acosta Smith,1,1,0,tie,1,1,1,0.3333,1.0
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T057,Need an expert on Arabic historiography and Islamic archaeology,Emeritus Professor Hugh N Kennedy | Dr Seyed Ali Alavi,1,1,0,tie,1,1,1,0.3333,1.0
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T058,Need an expert on Autoethnography and creative-relational inquiry,Dr Hande Çayır | Dr Althea-Maria Rivas,1,1,0,tie,1,1,1,0.3333,1.0
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T059,Need an expert on Humanitarianism and international development and politics of displacement,Dr Paolo Novak | Dr Althea-Maria Rivas | Professor Laura Hammond | Dr Mujge Kucukkeles | Dr Olivia Lwabukuna,4,4,0,tie,0,0,1,0.0,0.25
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T060,Need an expert on Drag Queens Everywhere Chamas and Sophie,Dr Sophie Chamas | Professor Vanja Hamzić,1,1,0,tie,1,1,1,0.3333,1.0
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T061,Need an expert on Public policy and management and especially in the political economy of regulation and regulatory reforms,Dr Alberto Asquer | Dr M. Kerem Coban | Professor Christos Pitelis | Professor Laixiang Sun,1,1,0,tie,1,1,1,0.6667,1.0
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T062,Need an expert on Green and sustainable finance and ESG,Dr Yannis Dafermos | Dr Dieter Wang | Dr Hari Gopal Risal | Dr Jonathan Acosta Smith,3,3,0,tie,0,1,1,0.3333,0.3333
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T063,Need an expert on International entrepreneurship and sustainable entrepreneurship,Dr Risa Morimoto | Professor Ulrich Volz | Dr Huan Zou | Professor Christos Pitelis,1,1,0,tie,1,1,1,0.6667,1.0
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T064,Need an expert on Oino and I. & Liu,Dr Isaiah Oino | Professor Ulrich Volz | Professor Hong Bo | Professor Laixiang Sun,1,1,0,tie,1,1,1,0.6667,1.0
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T065,Need an expert on Trust and employment protection legislation Jayakody and Shashitha,Mr Ian D Edge | Dr Jaideep Oberoi,2,3,-1,win,0,1,1,0.3333,0.5
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T066,Need an expert on Comparative public policy and regulatory governance,Dr M. Kerem Coban | Dr Alberto Asquer | Professor Laixiang Sun | Dr Nimer Sultany,1,1,0,tie,1,1,1,0.6667,1.0
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T067,Need an expert on Earnings Management and Executive Compensation,Professor Christos Pitelis | Dr Tolulola Lawal | Professor Laixiang Sun | Dr Muhammad Tahir,2,2,0,tie,0,1,1,0.3333,0.5
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T068,Need an expert on including Australia and China,Dr Seyed Ali Alavi | Dr Randa Alami | Dr Sonali Deraniyagala,,,,tie,0,0,0,0.0,0.0
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T069,Need an expert on Critical management and critical marketing,Dr Senija Causevic | Professor Christos Pitelis | Professor Laixiang Sun,1,1,0,tie,1,1,1,0.3333,1.0
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T070,Need an expert on Innovation adoption and diffusion and sustainability,Dr Wenwei Li | Professor Christos Pitelis | Dr Sonali Deraniyagala,1,1,0,tie,1,1,1,0.3333,1.0
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T071,Need an expert on innovation and corporate governance,Professor Ciaran Driver | Professor Laixiang Sun,1,1,0,tie,1,1,1,0.3333,1.0
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T072,Need an expert on Mega Trends in Global Finance and Inclusive Finance,Professor Ulrich Volz | Professor Daniela Gabor | Professor Victor Murinde | Dr Jonathan Acosta Smith,1,1,0,tie,1,1,1,0.6667,1.0
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T073,Need an expert on Minimalism and Construction Grammar,Dr Melanie Green | Professor Julia Sallabank,,,,tie,0,0,0,0.0,0.0
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T074,Need an expert on Cognitive Linguistics and Applied Cognitive Linguistics,Dr Akiko Furukawa | Dr Song Lianyi | Professor Julia Sallabank | Dr Barbara Pizziconi,1,1,0,tie,1,1,1,0.3333,1.0
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T075,Need an expert on transnational Malay identity and cultural revival such as Malay kingdoms,Dr Alan Darmawan | Professor Vanja Hamzić | Dr Ben Murtagh | Professor Rachel V Harrison | Dr Mulaika Hijjas,1,1,0,tie,1,1,1,0.3333,1.0
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T076,Need an expert on South Asian literature and film and translation,Dr Anandi Rao | Dr Kanika Sharma | Dr Ben Murtagh | Emeritus Professor Francesca Orsini | Professor Rachel V Harrison,1,1,0,tie,1,1,1,0.6667,1.0
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T077,Need an expert on Modern Indonesian cinema and literature and Queer studies and sexuality in Indonesia,Dr Ben Murtagh | Professor Rachel V Harrison | Dr Anandi Rao | Professor Vanja Hamzić | Dr Mulaika Hijjas,1,1,0,tie,1,1,1,0.6667,1.0
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T078,Need an expert on Brandon and Mc and Cain,Professor Lutz Marten | Dr Carmen McCain | Dr Melanie Green,2,2,0,tie,0,1,1,0.3333,0.5
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T079,Need an expert on emphasizing how class and gender,Dr Christopher Gerteis | Dr Helen Macnaughtan,1,1,0,tie,1,1,1,0.6667,1.0
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T080,Need an expert on Philippine Post-colonial and Comparative Literature Studies and British Occupation of Manila,Dr Cristina Martinez-Juan | Dr Ben Murtagh | Emeritus Professor Francesca Orsini | Professor Rachel V Harrison,1,1,0,tie,1,1,1,0.3333,1.0
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T081,Need an expert on Modern Vietnamese literature and Modern Vietnamese cultural studies (literature,Professor Rachel V Harrison | Dr Grace Koh | Dr Dana Healy,1,1,0,tie,1,1,1,0.6667,1.0
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T082,Need an expert on Modern and contemporary Japanese literature and society and popular culture (manga,Dr Filippo Cervelli | Dr Christopher Gerteis,1,1,0,tie,1,1,1,0.3333,1.0
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T083,Need an expert on Korean and East Asian literary traditions (prose and fiction and literary and intellectual history,Dr Grace Koh | Dr Anders Karlsson | Professor Rachel V Harrison,1,1,0,tie,1,1,1,0.3333,1.0
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T084,Need an expert on Sanskrit language and literature and Modern reception and translation of Sanskrit texts,Dr Maddalena Italia | Dr Anandi Rao | Emeritus Professor Francesca Orsini | Dr Renate Söhnen-Thieme,1,1,0,tie,1,1,1,0.3333,1.0
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T085,Need an expert on Classical and Modern Arabic Literature and Poetics and Egyptian and Arabic Cinemas,Professor Rachel V Harrison | Professor Wen-chin Ouyang | Dr Nada Elzeer | Dr Marlé Hammond | Dr Helen Blatherwick,4,4,0,tie,0,0,1,0.0,0.25
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T086,Need an expert on Descriptive grammar and syntactic theory and information structure,Professor Lutz Marten | Dr Melanie Green | Professor Julia Sallabank,2,2,0,tie,0,1,1,0.3333,0.5
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T087,Need an expert on The Malay manuscript tradition and Islam in South East Asia,Dr Ben Murtagh | Dr Jessica Rahardjo | Dr Alan Darmawan | Dr Mulaika Hijjas | Professor Rachel V Harrison,3,3,0,tie,0,1,1,0.3333,0.3333
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T088,Need an expert on Oxford University Press and in One World Anthology of Stories,Dr Ret’sepile Makamane | Professor Lutz Marten | Emeritus Professor Francesca Orsini,1,1,0,tie,1,1,1,0.3333,1.0
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T089,Need an expert on Classroom discourse and Classroom silence,Dr Seiko Harumi | Dr Song Lianyi | Emeritus Professor Anne Pauwels,1,1,0,tie,1,1,1,0.6667,1.0
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T090,Need an expert on Sociolinguistics and African languages and cultures,Dr Seraphin Kamdem | Professor Julia Sallabank | Professor Lutz Marten | Professor Chege Githiora | Emeritus Professor Anne Pauwels,1,1,0,tie,1,1,1,0.3333,1.0
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T091,Need an expert on Middle East Studies and Iranian Studies,Dr Seyed Ali Alavi | Dr Randa Alami,1,1,0,tie,1,1,1,0.3333,1.0
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T092,Need an expert on Logika: Bukan Hanya Untuk Orang Pintar Marching and N.Y: (Edwin Mellen Press) View this book Making Out in Indonesian Marching,Dr Ben Murtagh | Dr Soe Tjen Marching,2,2,0,tie,0,1,1,0.3333,0.5
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T093,Need an expert on Exploring why people differ in their understanding and interpretation of Covid-19 and and whether these differences are related to the language,Professor Lutz Marten | Dr Yan JIANG 蔣嚴 蒋严 | Professor Julia Sallabank,2,2,0,tie,0,1,1,0.3333,0.5
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T094,Need an expert on Frontier epics: early Ottoman literature and language (influence of Persian and Greek and Balkan (especially Greek) Muslim literature (al Jamiada,Dr Yorgos Dedes | Emeritus Professor Hugh N Kennedy | Emeritus Professor Francesca Orsini,1,1,0,tie,1,1,1,0.3333,1.0
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T095,Need an expert on My research expertise and interests include multilingualism and language maintenance &shiftlanguage policy and language planning in relation to education,Emeritus Professor Anne Pauwels | Professor Julia Sallabank | Professor Lutz Marten | Dr Christopher Lucas | Dr Seraphin Kamdem,1,1,0,tie,1,1,1,0.6667,1.0
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T096,Need an expert on Nicholas and Bi and Nicholas and De Blois,Emeritus Professor Nicholas Sims-Williams | Professor Lutz Marten | Professor Julia Sallabank,1,1,0,tie,1,1,1,0.3333,1.0
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T097,Need an expert on African linguistics and multilingualism and language policy,Professor Lutz Marten | Emeritus Professor Anne Pauwels | Dr Seraphin Kamdem | Professor Julia Sallabank | Professor Chege Githiora,2,2,0,tie,0,1,1,0.3333,0.5
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T098,Need an expert on His research interests are in comparative and historical linguistics and language variation and change,Professor Lutz Marten | Emeritus Professor Anne Pauwels | Professor Julia Sallabank | Dr Christopher Lucas,1,1,0,tie,1,1,1,0.3333,1.0
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T099,Need an expert on The Qur'an: language and style and translations in English,"Dr Jonathan Ercanbrack | Dr Mustafa Shah | Professor Abdul Hakim Ibrahim Al-Matroudi | Dr Nada Elzeer | Professor Muhammad A S Abdel Haleem, OBE",5,5,0,tie,0,0,1,0.0,0.2
variant_c_topic_and_media,Variant C: retrieval aggregation plus topic boosts and media-signal boost,T100,Need an expert on Arabic Literature Classical and Modern and Comparative Literature,Professor Wen-chin Ouyang | Dr Mustafa Shah | Dr Nada Elzeer | Professor Stefan Sperl | Dr Helen Blatherwick,2,2,0,tie,0,1,1,0.3333,0.5
variant_d_full_system,Variant D: full current system,T001,Need an expert on Japanese Media and Television drama,Dr Filippo Cervelli | Dr Christopher Gerteis | Dr Griseldis Kirsch,3,3,0,tie,0,1,1,0.3333,0.3333
variant_d_full_system,Variant D: full current system,T002,Need an expert on Gaofeng and Contributions to Political Economy (44,Dr Gaofeng Meng | Professor Laixiang Sun,1,1,0,tie,1,1,1,0.3333,1.0
variant_d_full_system,Variant D: full current system,T003,Need an expert on International economic law and OHADA law,Dr Jonathan Bashi Rudahindwa | Dr Olivia Lwabukuna,1,1,0,tie,1,1,1,0.3333,1.0
variant_d_full_system,Variant D: full current system,T004,Need an expert on Legal history and comparative international laws,Dr Kanika Sharma | Dr Justine K Collins | Professor Eddie Bruce-Jones | Dr Moataz El Fegiery | Dr Nimer Sultany,2,2,0,tie,0,1,1,0.6667,0.5
variant_d_full_system,Variant D: full current system,T005,Need an expert on Law and colonialism and Law and society in South Asia (especially gender issues,Dr Kanika Sharma | Professor Vanja Hamzić | Dr Mayur Suresh | Dr Anandi Rao,1,1,0,tie,1,1,1,0.3333,1.0
variant_d_full_system,Variant D: full current system,T006,Need an expert on Military law and criminal law,Dr Kanika Sharma | Dr Nimer Sultany | Dr Kate Grady,3,3,0,tie,0,1,1,0.3333,0.3333
variant_d_full_system,Variant D: full current system,T007,Need an expert on Simbarashe and Enonchong and Laura-Stella,Dr Laura-Stella Enonchong | Dr Olivia Lwabukuna,1,1,0,tie,1,1,1,0.3333,1.0
variant_d_full_system,Variant D: full current system,T008,Need an expert on Vidya and Public Law (April,Dr Vidya Kumar | Dr Kanika Sharma,1,1,0,tie,1,1,1,0.3333,1.0
variant_d_full_system,Variant D: full current system,T009,Need an expert on M.E and Raha,Dr Randa Alami | Dr Sarah Njeri | Dr Sonali Deraniyagala,,,,tie,0,0,0,0.0,0.0
variant_d_full_system,Variant D: full current system,T010,Need an expert on Ian and Trusts and Trustees (15,Mr Ian D Edge | Dr Jonathan Ercanbrack | Dr Nimer Sultany,1,1,0,tie,1,1,1,0.3333,1.0
variant_d_full_system,Variant D: full current system,T011,Need an expert on Human Rights Law and British Colonial Indentureship,Professor Eddie Bruce-Jones | Dr Kanika Sharma | Dr Michelle Staggs Kelsall | Dr Paul O'Connell | Dr Justine K Collins,1,1,0,tie,1,1,1,0.3333,1.0
variant_d_full_system,Variant D: full current system,T012,Need an expert on environmental justice and climate,Dr Giuseppina Siciliano | Professor Philippe Cullet | Professor Thoko Kaime,2,2,0,tie,0,1,1,0.3333,0.5
variant_d_full_system,Variant D: full current system,T013,Need an expert on Prof Welchman has published widely and and (co-edited with Sara Hossain) ‘Honour’: Crimes,Professor Lynn Welchman,1,1,0,tie,1,1,1,0.3333,1.0
variant_d_full_system,Variant D: full current system,T014,Need an expert on ‘The Civil Service UK Style: Facing up to change?’ in K-P Sommermann and Routledge,Professor Emma Crewe | Professor Peter Leyland,2,2,0,tie,0,1,1,0.3333,0.5
variant_d_full_system,Variant D: full current system,T015,Need an expert on law and policy concerning the environment and natural resources (in particular water and sanitation,Professor Philippe Cullet | Dr Giuseppina Siciliano | Professor Thoko Kaime,1,1,0,tie,1,1,1,0.6667,1.0
variant_d_full_system,Variant D: full current system,T016,Need an expert on Muslim Family Law in UK and Europe and Family Law,Professor Samia Bano | Professor Mashood Baderin | Mr Ian D Edge | Dr Moataz El Fegiery,1,1,0,tie,1,1,1,0.3333,1.0
variant_d_full_system,Variant D: full current system,T017,Need an expert on Humanitarian intervention and post-conflict reconstruction,Dr Althea-Maria Rivas | Dr Sarah Njeri | Dr Mujge Kucukkeles | Dr Tania Kaiser | Professor Christopher Cramer,1,1,0,tie,1,1,1,0.6667,1.0
variant_d_full_system,Variant D: full current system,T018,Need an expert on Refugee protection and livelihoods and housing,Dr Anna Lindley | Dr Paolo Novak | Professor Laura Hammond | Dr Tania Kaiser | Dr Olivia Lwabukuna,1,1,0,tie,1,1,1,0.6667,1.0
